naId,recordGroup,level,status,exemptions,securityClassification,note,coverageStart,coverageEnd,title
7553625,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"24) NIE 11-8-71, 21 Oct 71, Soviet Forces for Intercontinental Attack"
7579500,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Letter to M. Lazo re: Christmas Greetings, 12/13/63"
7579594,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Memo for Division Chief re: True Magazine Article, 10/8/59"
1284067,263,series,Restricted - Partly,FOIA (b)(1) National Security,Secret,"Most documents have been declassified, but some are still classified and unavailable for research. Withdrawal sheets giving information necessary for mandatory declassification review requests have replaced the classified documents in the open folders.",,,Summaries
7542322,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"20) SNIE 58-70 58-70, 5 Feb 70, The Communist View of the Situation in Laos"
7542262,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"87) NIE 11-3-56, 28 Feb 56, Probable Short-Term Communist Capabilities and Intentions Regarding Berlin"
7579482,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Letter to E. Gamble from Kirk re: Picture Booklet, 10/12/59"
7542266,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"91) SNIE 11-8-56, 6 Nov 56, Likelihood of Soviet Violation of Austrian Neutrality"
7542655,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"SNIE 11-9-84, Soviet Policy Toward the United States in 1984"
7553393,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"32) NIE 11-10-78, 2 Aug 73, Soviet Military Posture and Policies in the Third World, Volume II, Annexes A Through E"
7542590,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"48) NIE 11-1-85W, Dec 85, Soviet Space Programs"
7542633,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"NIE 11/40-84, 25 Sept 84, Soviet Policy in East Asia"
7553635,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"34) NIO IIM 76-041, Nov 76, Soviet Civil Defense"
7542195,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"20) SE 14, 23 Oct 51, Soviet Capabilities for a Military Attack on the United States Before July 1952"
7542254,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"79) NIE 11-7-55, 23 Jun 55, Soviet Gross Capabilities for Attacks on the US and Key Overseas Installations and Forces Through 1 July 1958"
7553594,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"52) NIE 11-14-81, 7 Jul 81, Warsaw Pact Forces Opposite NATO"
7553647,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"46) NIE 11-1/7-84, Nov 84, Potential for the Transfer of US Space Technology to the Soviet Union"
7553304,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"70) NIE 10-7-54, 23 Nov 54, Communist Courses of Action in Asia through 1957"
7553469,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"2) NIE 11-4-56, 2 Aug 56, Soviet Capabilities and Probable Courses of Action Through 1961"
7553603,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"2) NIE 95, 25 Sept 53, Probable Soviet Bloc Courses of Action Through Mid-1955"
7579584,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Memo for DCI from Kirk re: True Magazine Article, 8/26/59"
102260453,263,series,Restricted - Fully,FOIA (b)(1) National Security,Top Secret,,1943,1963,Budget Formulation Files
7553454,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"39) NIE 11-69, 27 Feb 69, Basic Factors and Main Tendencies in Current Soviet Policy"
7553547,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"5) NIE 11-60, 12 Apr 60, Trends in Soviet Military Capabilities in the Period 1965-1970"
7553654,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"53) SNIE 11/17-2-84/L, 20 Nov 84, The Soviet Offensive Chemical Warfare Threat to NATO"
5956132,263,series,Restricted - Fully,Other,Top Secret,"Per the Central Intelligence Agency (CIA) Information Act of 1984, these records are exempted from search, review, publication, or disclosure under the Freedom of Information Act (FOIA). They are also exempted from Mandatory Declassification Review (MDR) requests under Section 3.5(a)(2) of Executive Order 13526.",,,Lincoln Station Sherwood Files
7542304,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"2) SE 34, 30 Dec 52, Consequences of an Attempt to Overthrow the Resent Regime in Albania"
7542583,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"41) SNIE 11/50/37-82, 26 Feb 82, Use of Toxins and Other Lethal chemicals in Southeast Asia and Afghanistan: Volume II, Supporting Analysis"
7553327,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"93) SNIE 12-3-56, 27 Nov 56, Probable Developments in Soviet-Satellite Relations"
7542340,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"38) NIE 11-4-78, 9 May 78, Soviet Goals and Expectations in the Global Power Arena"
7553478,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"11) NIE 11-5-58, 19 Aug 58, Soviet Capabilities in Guided Missiles and Space Vehicles"
7579555,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Letter to Dulles from John McCone re: Comments on IG's Survey of Cuban Operation, 2/19/62"
7579591,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Routing Slip to Director of Security, 9/21/59"
1374289,263,fileUnit,Restricted - Partly,,,"Many documents have been declassified, but some are still classified and unavailable for research.  Withdrawal sheets giving information necessary for mandatory declassification review requests have replaced the classified documents in the open folders.",,,"Dosti, Hasan"
1374586,263,fileUnit,Restricted - Partly,,,"Many documents have been declassified, but some are still classified and unavailable for research.  Withdrawal sheets giving information necessary for mandatory declassification review requests have replaced the classified documents in the open folders.",,,"Linnas, Karl"
7542539,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"56) NIE 11/39-83D, Dec 83, Soviet Forces and Capabilities in the Southern Theater of Military Operations"
7553414,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"53) NIC M 82-10004, Apr 82, The Soviet Bloc Financial Problem as a Source of Western Influence"
7553518,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"51) NIE 11-8-71, 21 Oct 71, Soviet Forces for Intercontinental Attack"
7553702,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"NIO IIM 76-004C, 24 Jan 76, Soviet and Cuban Aid to the MPLA in Angola from March Through December 1975"
7579620,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,FOIA (b)(1) National Security,,,,"Not to Kirk from Mr. Clarendon re: Help for Mrs. Clavero's Daughter, 9/12/62"
7542442,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"34) NIE 11-8-64, 8 Oct 64, Soviet Capabilities for Strategic Attack"
7542468,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"60) NIE 11-3/8-75, 17 Nov 75, Soviet Forces for Intercontinental Conflict Through the Mid-1980s"
7553559,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"17) NIE 11-14-64, 10 Dec 64, Capabilities of soviet General Purpose Forces, 1964-1970"
7542406,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"50) NICM 82-10005, Apr 82, The US-Soviet Competition for Influence in the Third World: How LDCs (Less Developed Countries) Play It"
7542581,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"39) NIC M 81-10009, Sept 81, Evolving soviet Strategy Toward LRTNF (Long Range Theater Nuclear Forces) Negotiations"
7542582,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"40) SNIE 11/50/37-82, 2 Feb 82, Use of Toxins and Other Lethal Chemicals in Southeast Asia and Afghanistan"
7553252,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"18) SE 15, 4 Oct 51, Possible Psychological Reactions to a US Air Offensive Against the USSR"
7542222,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"47) NIE 65, 16 Jun 53, Soviet Bloc Capabilities Through 1957"
7542578,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,Many of the copies of documents in this series have been redacted by the Central Intelligence Agency.,,,"36) NI IIM 78-10018J, Aug 78, Indications and Warning of Soviet Intentions to Us Chemical Weapons During a NATO-Warsaw Pact War"
